Date,Close
2011-01-31,6971.25
2011-02-01,6898.64990234375
2011-02-02,6961.64990234375
2011-02-03,6998.89990234375
2011-02-04,6850.64990234375
2011-02-07,6861.25
2011-02-08,6847.5
2011-02-09,6828.89990234375
2011-02-10,6720.4501953125
2011-02-11,6719.64990234375
2011-02-14,6869.0498046875
2011-02-15,6855.0498046875
2011-02-16,6862.10009765625
2011-02-17,6893.2998046875
2011-02-18,6832.0498046875
2011-02-21,7014.10009765625
2011-02-22,6966.7998046875
2011-02-23,6856.7001953125
2011-02-24,6706.4501953125
2011-02-25,6679.7998046875
2011-02-28,6666.2998046875
2011-03-01,6831.4501953125
2011-03-03,6786.7998046875
2011-03-04,6810.5498046875
2011-03-07,6747.0498046875
2011-03-08,6871.7001953125
2011-03-09,6861.89990234375
2011-03-10,6827.7001953125
2011-03-11,6722.25
2011-03-14,6822.0
2011-03-15,6689.0498046875
2011-03-16,6733.2998046875
2011-03-17,6633.85009765625
2011-03-18,6552.64990234375
2011-03-21,6504.85009765625
2011-03-22,6533.9501953125
2011-03-23,6595.64990234375
2011-03-24,6660.5498046875
2011-03-25,6930.64990234375
2011-03-28,6912.35009765625
2011-03-29,6983.25
2011-03-30,7010.0498046875
2011-03-31,7148.10009765625
2011-04-01,7109.85009765625
2011-04-04,7267.85009765625
2011-04-05,7313.7998046875
2011-04-06,7270.85009765625
2011-04-07,7215.39990234375
2011-04-08,7168.7998046875
2011-04-11,7157.85009765625
2011-04-13,7306.10009765625
2011-04-15,6842.14990234375
2011-04-18,6651.0498046875
2011-04-19,6668.4501953125
2011-04-20,6818.14990234375
2011-04-21,6780.85009765625
2011-04-25,6834.39990234375
2011-04-26,6825.35009765625
2011-04-27,6809.10009765625
2011-04-28,6729.75
2011-04-29,6718.35009765625
2011-05-02,6715.64990234375
2011-05-03,6644.7001953125
2011-05-04,6576.5
2011-05-05,6506.5498046875
2011-05-06,6627.0
2011-05-09,6620.2998046875
2011-05-10,6596.75
2011-05-11,6650.4501953125
2011-05-12,6569.2001953125
2011-05-13,6609.5498046875
2011-05-16,6564.0498046875
2011-05-17,6562.5
2011-05-18,6582.5498046875
2011-05-19,6594.25
2011-05-20,6615.39990234375
2011-05-23,6566.85009765625
2011-05-24,6557.60009765625
2011-05-25,6457.39990234375
2011-05-26,6450.4501953125
2011-05-27,6507.60009765625
2011-05-30,6515.89990234375
2011-05-31,6538.5
2011-06-01,6604.0498046875
2011-06-02,6573.2001953125
2011-06-03,6562.0498046875
2011-06-06,6610.4501953125
2011-06-07,6696.4501953125
2011-06-08,6672.60009765625
2011-06-09,6659.35009765625
2011-06-10,6653.4501953125
2011-06-13,6650.60009765625
2011-06-14,6671.35009765625
2011-06-15,6595.2001953125
2011-06-16,6480.75
2011-06-17,6357.10009765625
2011-06-20,6166.4501953125
2011-06-21,6237.14990234375
2011-06-22,6240.2001953125
2011-06-23,6298.35009765625
2011-06-24,6499.10009765625
2011-06-27,6530.7998046875
2011-06-28,6525.35009765625
2011-06-29,6570.60009765625
2011-06-30,6624.7001953125
2011-07-01,6674.75
2011-07-04,6685.85009765625
2011-07-05,6708.39990234375
2011-07-06,6704.10009765625
2011-07-07,6787.35009765625
2011-07-08,6723.85009765625
2011-07-11,6612.0498046875
2011-07-12,6415.4501953125
2011-07-13,6408.5498046875
2011-07-14,6325.89990234375
2011-07-15,6346.0498046875
2011-07-18,6296.75
2011-07-19,6365.9501953125
2011-07-20,6327.7001953125
2011-07-21,6335.89990234375
2011-07-22,6438.5
2011-07-25,6434.4501953125
2011-07-26,6426.85009765625
2011-07-27,6408.4501953125
2011-07-28,6307.39990234375
2011-07-29,6335.10009765625
2011-08-01,6382.10009765625
2011-08-02,6274.9501953125
2011-08-03,6217.35009765625
2011-08-04,6157.2001953125
2011-08-05,5911.5498046875
2011-08-08,5651.75
2011-08-09,5452.39990234375
2011-08-10,5588.7001953125
2011-08-11,5555.60009765625
2011-08-12,5416.25
2011-08-16,5469.64990234375
2011-08-17,5571.2001953125
2011-08-18,5348.35009765625
2011-08-19,5113.85009765625
2011-08-22,5087.64990234375
2011-08-23,5289.10009765625
2011-08-24,5222.10009765625
2011-08-25,5096.7001953125
2011-08-26,5088.7001953125
2011-08-29,5339.10009765625
2011-08-30,5451.25
2011-09-02,5384.14990234375
2011-09-05,5299.64990234375
2011-09-06,5366.2001953125
2011-09-07,5374.9501953125
2011-09-08,5456.10009765625
2011-09-09,5339.2001953125
2011-09-12,5157.85009765625
2011-09-13,5204.75
2011-09-14,5425.10009765625
2011-09-15,5550.14990234375
2011-09-16,5494.0498046875
2011-09-19,5443.39990234375
2011-09-20,5613.35009765625
2011-09-21,5606.9501953125
2011-09-22,5385.2998046875
2011-09-23,5367.75
2011-09-26,5387.64990234375
2011-09-27,5579.7001953125
2011-09-28,5623.89990234375
2011-09-29,5746.14990234375
2011-09-30,5678.89990234375
2011-10-03,5588.10009765625
2011-10-04,5537.10009765625
2011-10-05,5532.7998046875
2011-10-07,5640.9501953125
2011-10-10,5796.4501953125
2011-10-11,5637.9501953125
2011-10-12,5934.25
2011-10-13,5978.5498046875
2011-10-14,6119.64990234375
2011-10-17,6096.5
2011-10-18,5881.0
2011-10-19,5959.89990234375
2011-10-20,5975.0
2011-10-21,5948.4501953125
2011-10-24,6056.5
2011-10-25,6217.2998046875
2011-10-28,6273.9501953125
2011-10-31,6278.7001953125
2011-11-01,6214.10009765625
2011-11-02,6220.10009765625
2011-11-03,6169.7998046875
2011-11-04,6200.2001953125
2011-11-08,6216.4501953125
2011-11-09,6233.0498046875
2011-11-11,6168.85009765625
2011-11-14,6210.2998046875
2011-11-15,6175.10009765625
2011-11-16,6111.10009765625
2011-11-17,6065.10009765625
2011-11-18,6017.7998046875
2011-11-21,5888.2998046875
2011-11-22,5987.2001953125
2011-11-23,5843.39990234375
2011-11-24,5918.75
2011-11-25,5797.4501953125
2011-11-28,5895.7998046875
2011-11-29,5854.2001953125
2011-11-30,5893.25
2011-12-01,5996.39990234375
2011-12-02,6122.89990234375
2011-12-05,6129.7998046875
2011-12-07,6223.0498046875
2011-12-08,6179.2998046875
2011-12-09,6135.25
2011-12-12,6194.4501953125
2011-12-13,6208.14990234375
2011-12-14,6198.5
2011-12-15,6160.64990234375
2011-12-16,6112.5498046875
2011-12-19,6043.60009765625
2011-12-20,5989.9501953125
2011-12-21,6131.25
2011-12-22,6076.5498046875
2011-12-23,6058.60009765625
2011-12-26,6202.2998046875
2011-12-27,6168.64990234375
2011-12-28,6167.2001953125
2011-12-29,6111.7001953125
2011-12-30,6139.0
2012-01-02,6217.7001953125
2012-01-03,6356.14990234375
2012-01-04,6325.10009765625
2012-01-05,6301.5498046875
2012-01-06,6281.10009765625
2012-01-09,6287.89990234375
2012-01-10,6331.75
2012-01-11,6249.2998046875
2012-01-12,5872.75
2012-01-13,5872.60009765625
2012-01-16,5990.2998046875
2012-01-17,6041.0
2012-01-18,5912.0
2012-01-19,5893.2001953125
2012-01-20,5897.9501953125
2012-01-23,5910.5498046875
2012-01-24,5964.25
2012-01-25,6038.10009765625
2012-01-27,6136.2998046875
2012-01-30,6103.7998046875
2012-01-31,6193.85009765625
2012-02-01,6192.39990234375
2012-02-02,6280.5498046875
2012-02-03,6339.9501953125
2012-02-06,6370.89990234375
2012-02-07,6308.5498046875
2012-02-08,6414.64990234375
2012-02-09,6492.5498046875
2012-02-10,6484.35009765625
2012-02-13,6461.14990234375
2012-02-14,6465.7001953125
2012-02-15,6575.39990234375
2012-02-16,6621.9501953125
2012-02-17,6703.0498046875
2012-02-21,6703.89990234375
2012-02-22,6718.7001953125
2012-02-23,6704.5
2012-02-24,6747.2001953125
2012-02-27,6608.89990234375
2012-02-28,6572.4501953125
2012-02-29,6606.85009765625
2012-03-01,6553.2001953125
2012-03-02,6532.39990234375
2012-03-05,6471.39990234375
2012-03-06,6511.7001953125
2012-03-07,6563.25
2012-03-09,6558.4501953125
2012-03-12,6492.7001953125
2012-03-13,6546.75
2012-03-14,6515.2001953125
2012-03-15,6519.0
2012-03-16,6501.25
2012-03-19,6404.39990234375
2012-03-20,6423.39990234375
2012-03-21,6523.89990234375
2012-03-22,6437.14990234375
2012-03-23,6532.14990234375
2012-03-26,6436.75
2012-03-27,6507.2998046875
2012-03-28,6450.64990234375
2012-03-29,6366.35009765625
2012-03-30,6516.0
2012-04-02,6548.0
2012-04-03,6550.89990234375
2012-04-04,6539.89990234375
2012-04-09,6466.64990234375
2012-04-10,6396.25
2012-04-11,6413.7998046875
2012-04-12,6343.85009765625
2012-04-13,5782.85009765625
2012-04-16,5751.10009765625
2012-04-17,5801.7001953125
2012-04-18,5815.0
2012-04-19,5861.75
2012-04-20,5849.4501953125
2012-04-23,5680.14990234375
2012-04-24,5928.39990234375
2012-04-25,5850.7001953125
2012-04-26,5871.89990234375
2012-04-27,5940.35009765625
2012-04-30,6085.39990234375
2012-05-02,6124.89990234375
2012-05-03,6161.10009765625
2012-05-04,6100.35009765625
2012-05-07,6089.2001953125
2012-05-08,5901.4501953125
2012-05-09,5898.7998046875
2012-05-10,5890.0
2012-05-11,5830.7998046875
2012-05-14,5855.85009765625
2012-05-15,5956.2998046875
2012-05-16,5870.25
2012-05-17,5869.10009765625
2012-05-18,5865.4501953125
2012-05-21,5796.5498046875
2012-05-22,5822.4501953125
2012-05-23,5832.14990234375
2012-05-24,5886.10009765625
2012-05-25,5879.85009765625
2012-05-28,5916.2998046875
2012-05-29,5983.25
2012-05-30,6012.35009765625
2012-05-31,6008.7998046875
2012-06-01,5902.75
2012-06-04,5884.0
2012-06-05,5904.89990234375
2012-06-06,5999.25
2012-06-07,6021.7998046875
2012-06-08,5975.5
2012-06-11,5965.4501953125
2012-06-12,6017.9501953125
2012-06-13,6040.7998046875
2012-06-14,6065.25
2012-06-15,6134.4501953125
2012-06-18,6082.0
2012-06-19,6069.14990234375
2012-06-20,6051.4501953125
2012-06-21,6043.35009765625
2012-06-22,6028.5498046875
2012-06-25,5997.0498046875
2012-06-26,5988.60009765625
2012-06-27,6042.39990234375
2012-06-28,6055.64990234375
2012-06-29,6144.60009765625
2012-07-02,6120.89990234375
2012-07-03,6087.5
2012-07-04,6074.75
2012-07-05,6077.35009765625
2012-07-06,6027.25
2012-07-09,6018.2001953125
2012-07-10,6056.5
2012-07-11,6049.35009765625
2012-07-12,5737.64990234375
2012-07-13,5713.89990234375
2012-07-16,5576.75
2012-07-17,5555.35009765625
2012-07-18,5582.25
2012-07-19,5682.25
2012-07-20,5674.2001953125
2012-07-23,5609.2001953125
2012-07-24,5571.2998046875
2012-07-25,5588.64990234375
2012-07-26,5489.60009765625
2012-07-27,5562.0
2012-07-30,5646.2998046875
2012-07-31,5695.25
2012-08-01,5670.7001953125
2012-08-02,5670.39990234375
2012-08-03,5697.14990234375
2012-08-06,5699.10009765625
2012-08-07,5799.7998046875
2012-08-08,5828.2998046875
2012-08-09,5827.60009765625
2012-08-10,5905.14990234375
2012-08-13,5912.35009765625
2012-08-14,5936.35009765625
2012-08-16,5915.89990234375
2012-08-17,5980.64990234375
2012-08-21,6085.2998046875
2012-08-22,6099.10009765625
2012-08-23,6207.60009765625
2012-08-24,6170.7001953125
2012-08-27,6112.9501953125
2012-08-28,6159.89990234375
2012-08-29,6099.14990234375
2012-08-30,6144.5498046875
2012-08-31,6072.35009765625
2012-09-03,6083.2001953125
2012-09-04,6084.0498046875
2012-09-05,6083.75
2012-09-06,6233.35009765625
2012-09-07,6342.7001953125
2012-09-10,6361.89990234375
2012-09-11,6424.64990234375
2012-09-12,6485.9501953125
2012-09-13,6514.35009765625
2012-09-14,6599.39990234375
2012-09-17,6398.2001953125
2012-09-18,6370.60009765625
2012-09-20,6422.5
2012-09-21,6379.5498046875
2012-09-24,6364.0
2012-09-25,6367.9501953125
2012-09-26,6348.7998046875
2012-09-27,6285.2001953125
2012-09-28,6313.7998046875
2012-10-01,6435.39990234375
2012-10-03,6422.5498046875
2012-10-04,6399.5
2012-10-05,6292.4501953125
2012-10-08,6207.9501953125
2012-10-09,6274.7998046875
2012-10-10,6225.7998046875
2012-10-11,6268.7001953125
2012-10-12,6106.14990234375
2012-10-15,6060.4501953125
2012-10-16,6050.85009765625
2012-10-17,6045.14990234375
2012-10-18,6088.85009765625
2012-10-19,6067.0
2012-10-22,6112.7998046875
2012-10-23,6063.14990234375
2012-10-25,6051.7001953125
2012-10-29,6032.4501953125
2012-10-30,6066.10009765625
2012-10-31,6087.85009765625
2012-11-01,6101.85009765625
2012-11-02,6163.4501953125
2012-11-05,6144.2001953125
2012-11-06,6139.5
2012-11-07,6192.75
2012-11-08,6163.0498046875
2012-11-09,6110.4501953125
2012-11-12,6138.64990234375
2012-11-15,6000.5
2012-11-16,6030.5
2012-11-19,6013.85009765625
2012-11-20,5990.85009765625
2012-11-21,6043.60009765625
2012-11-22,6087.9501953125
2012-11-23,6099.10009765625
2012-11-26,6174.4501953125
2012-11-27,6252.2998046875
2012-11-29,6226.60009765625
2012-11-30,6263.25
2012-12-03,6269.85009765625
2012-12-04,6233.85009765625
2012-12-05,6149.4501953125
2012-12-06,6063.7001953125
2012-12-07,6006.25
2012-12-10,5969.4501953125
2012-12-11,5917.60009765625
2012-12-12,5935.9501953125
2012-12-13,5909.5
2012-12-14,5947.75
2012-12-17,5877.2001953125
2012-12-18,5902.2001953125
2012-12-19,5976.25
2012-12-20,5994.9501953125
2012-12-21,5981.2998046875
2012-12-24,6037.25
2012-12-26,6023.60009765625
2012-12-27,5967.64990234375
2012-12-28,6044.25
2012-12-31,6024.9501953125
2013-01-01,6033.2998046875
2013-01-02,6031.0
2013-01-03,6097.60009765625
2013-01-04,6153.2001953125
2013-01-07,6175.4501953125
2013-01-08,6147.89990234375
2013-01-09,6101.0498046875
2013-01-10,6073.10009765625
2013-01-11,6639.85009765625
2013-01-14,6809.5
2013-01-15,6791.5
2013-01-16,6777.9501953125
2013-01-17,6869.4501953125
2013-01-18,6798.7001953125
2013-01-21,6789.39990234375
2013-01-22,6739.64990234375
2013-01-23,6725.7998046875
2013-01-24,6742.39990234375
2013-01-25,6800.75
2013-01-28,6822.7001953125
2013-01-29,6792.2998046875
2013-01-30,6787.85009765625
2013-01-31,6778.0
2013-02-01,6752.64990234375
2013-02-04,6750.25
2013-02-05,6728.7001953125
2013-02-06,6766.7998046875
2013-02-07,6799.0
2013-02-08,6852.7001953125
2013-02-11,6832.0498046875
2013-02-12,6791.89990234375
2013-02-13,6884.14990234375
2013-02-14,6900.35009765625
2013-02-15,6864.14990234375
2013-02-18,6834.7001953125
2013-02-19,6936.25
2013-02-20,6972.0498046875
2013-02-21,6939.85009765625
2013-02-22,6992.85009765625
2013-02-25,7095.2001953125
2013-02-26,7156.75
2013-02-27,7072.5
2013-02-28,7106.64990234375
2013-03-01,7117.7001953125
2013-03-04,7101.64990234375
2013-03-05,7200.2001953125
2013-03-06,7305.89990234375
2013-03-07,7410.25
2013-03-08,7357.0
2013-03-11,7304.60009765625
2013-03-12,7253.2001953125
2013-03-13,7170.39990234375
2013-03-14,7212.39990234375
2013-03-15,7224.35009765625
2013-03-18,7198.64990234375
2013-03-19,7152.5498046875
2013-03-20,7158.25
2013-03-21,7168.0498046875
2013-03-22,7119.7998046875
2013-03-25,7105.9501953125
2013-03-26,7137.0498046875
2013-03-28,7219.0498046875
2013-04-01,7264.35009765625
2013-04-02,7325.25
2013-04-03,7271.89990234375
2013-04-04,7072.7001953125
2013-04-05,7047.35009765625
2013-04-08,6977.10009765625
2013-04-09,6905.7001953125
2013-04-10,7042.9501953125
2013-04-11,7200.35009765625
2013-04-12,6354.89990234375
2013-04-15,6342.7001953125
2013-04-16,6301.10009765625
2013-04-17,6235.85009765625
2013-04-18,6232.60009765625
2013-04-22,6118.25
2013-04-23,6156.89990234375
2013-04-25,6059.7998046875
2013-04-26,5972.7001953125
2013-04-29,6015.4501953125
2013-04-30,6047.7001953125
2013-05-02,6205.89990234375
2013-05-03,6224.7001953125
2013-05-06,6343.25
2013-05-07,6372.75
2013-05-08,6380.14990234375
2013-05-09,6426.4501953125
2013-05-10,6439.85009765625
2013-05-13,6316.0
2013-05-14,6328.0498046875
2013-05-15,6359.7001953125
2013-05-16,6292.14990234375
2013-05-17,6331.0498046875
2013-05-20,6358.75
2013-05-21,6421.0
2013-05-22,6420.2001953125
2013-05-23,6378.4501953125
2013-05-24,6330.7998046875
2013-05-27,6410.9501953125
2013-05-28,6431.60009765625
2013-05-29,6396.25
2013-05-30,6390.39990234375
2013-05-31,6472.0498046875
2013-06-03,6551.64990234375
2013-06-04,6516.64990234375
2013-06-05,6474.0
2013-06-06,6451.5498046875
2013-06-07,6540.0498046875
2013-06-10,6604.7001953125
2013-06-11,6550.9501953125
2013-06-12,6438.60009765625
2013-06-13,6334.60009765625
2013-06-14,6370.39990234375
2013-06-17,6423.2001953125
2013-06-18,6451.9501953125
2013-06-19,6435.10009765625
2013-06-20,6290.14990234375
2013-06-21,6381.85009765625
2013-06-24,6309.4501953125
2013-06-25,6268.85009765625
2013-06-26,6378.35009765625
2013-06-27,6587.14990234375
2013-06-28,6634.14990234375
2013-07-01,6526.4501953125
2013-07-02,6474.25
2013-07-03,6451.2998046875
2013-07-04,6633.2001953125
2013-07-05,6604.7001953125
2013-07-08,6607.9501953125
2013-07-09,6653.89990234375
2013-07-10,6690.9501953125
2013-07-11,6799.5
2013-07-12,7249.39990234375
2013-07-15,7225.39990234375
2013-07-16,7208.7998046875
2013-07-17,7272.0
2013-07-18,7306.35009765625
2013-07-19,7503.7001953125
2013-07-22,7556.5498046875
2013-07-23,7604.0
2013-07-24,7669.25
2013-07-25,7678.14990234375
2013-07-26,7663.0
2013-07-29,7673.2998046875
2013-07-30,7718.85009765625
2013-07-31,7787.35009765625
2013-08-01,7777.10009765625
2013-08-02,7858.35009765625
2013-08-05,7916.5
2013-08-06,7877.14990234375
2013-08-07,7767.75
2013-08-08,7801.4501953125
2013-08-12,7841.4501953125
2013-08-13,7976.25
2013-08-14,7956.10009765625
2013-08-16,7774.2001953125
2013-08-19,7793.2001953125
2013-08-20,7693.5
2013-08-21,7594.0498046875
2013-08-22,7777.5
2013-08-23,7893.2001953125
2013-08-26,7958.64990234375
2013-08-27,7975.7998046875
2013-08-28,8175.2998046875
2013-08-29,8246.900390625
2013-08-30,8382.400390625
2013-09-02,8396.900390625
2013-09-03,8259.400390625
2013-09-04,8454.099609375
2013-09-05,8203.400390625
2013-09-06,8216.5
2013-09-10,8411.0498046875
2013-09-11,8373.25
2013-09-12,8270.150390625
2013-09-13,8172.64990234375
2013-09-16,8017.2001953125
2013-09-17,8154.25
2013-09-18,8159.10009765625
2013-09-19,8156.9501953125
2013-09-20,8132.7998046875
2013-09-23,8200.7001953125
2013-09-24,8169.10009765625
2013-09-25,8187.5498046875
2013-09-26,8157.7998046875
2013-09-27,8166.5498046875
2013-09-30,8167.7998046875
2013-10-01,8181.64990234375
2013-10-03,8360.849609375
2013-10-04,8352.349609375
2013-10-07,8461.5498046875
2013-10-08,8435.0
2013-10-09,8564.4501953125
2013-10-10,8603.7998046875
2013-10-11,8870.150390625
2013-10-14,9061.75
2013-10-15,9120.2998046875
2013-10-17,8797.849609375
2013-10-18,8893.849609375
2013-10-21,8854.900390625
2013-10-22,8915.150390625
2013-10-23,8829.5498046875
2013-10-24,8681.650390625
2013-10-25,8812.5498046875
2013-10-28,8783.2001953125
2013-10-29,8822.099609375
2013-10-30,8835.150390625
2013-10-31,8852.7998046875
2013-11-01,8799.5498046875
2013-11-05,8724.099609375
2013-11-06,8843.0498046875
2013-11-07,8956.5498046875
2013-11-08,8956.900390625
2013-11-11,8962.849609375
2013-11-12,8914.400390625
2013-11-13,8859.150390625
2013-11-14,8862.0
2013-11-18,8978.349609375
2013-11-19,9003.900390625
2013-11-20,8915.349609375
2013-11-21,8767.099609375
2013-11-22,8785.4501953125
2013-11-25,8783.7998046875
2013-11-26,8758.2998046875
2013-11-27,8702.400390625
2013-11-28,8748.349609375
2013-11-29,8820.75
2013-12-02,8854.0
2013-12-03,8867.7998046875
