Date,Close
2010-10-22,12384.65625
2010-10-25,12424.5556640625
2010-10-26,12332.5068359375
2010-10-27,12182.5087890625
2010-10-28,12105.1591796875
2010-10-29,12330.6064453125
2010-11-01,12734.751953125
2010-11-02,12770.751953125
2010-11-03,12891.650390625
2010-11-04,13182.7470703125
2010-11-08,13104.947265625
2010-11-09,13121.197265625
2010-11-10,13006.9482421875
2010-11-11,12823.4501953125
2010-11-12,12457.1552734375
2010-11-15,12762.001953125
2010-11-16,12524.3046875
2010-11-18,12315.0068359375
2010-11-19,12062.8095703125
2010-11-22,12389.9560546875
2010-11-23,12206.30859375
2010-11-24,11842.412109375
2010-11-25,11652.2646484375
2010-11-26,11668.7138671875
2010-11-29,11828.2119140625
2010-11-30,11952.4609375
2010-12-01,12310.6064453125
2010-12-02,12472.455078125
2010-12-03,12349.056640625
2010-12-06,12051.060546875
2010-12-07,11695.1640625
2010-12-08,11460.0673828125
2010-12-09,11115.9208984375
2010-12-10,11446.8671875
2010-12-13,11517.9658203125
2010-12-14,11560.365234375
2010-12-15,11196.169921875
2010-12-16,11424.017578125
2010-12-20,11266.96875
2010-12-21,11537.1162109375
2010-12-22,11467.5673828125
2010-12-23,11468.916015625
2010-12-24,11476.916015625
2010-12-27,11470.81640625
2010-12-28,11427.1669921875
2010-12-29,11612.765625
2010-12-30,11629.1650390625
2010-12-31,11791.3134765625
2011-01-03,11855.6123046875
2011-01-04,11563.9150390625
2011-01-05,11305.318359375
2011-01-06,11186.669921875
2011-01-07,11053.220703125
2011-01-10,10700.5263671875
2011-01-11,10833.423828125
2011-01-12,11128.021484375
2011-01-13,10716.525390625
2011-01-14,10432.779296875
2011-01-17,10470.9775390625
2011-01-18,10618.376953125
2011-01-19,10615.02734375
2011-01-20,10798.2236328125
2011-01-21,10889.2734375
2011-01-24,11151.0205078125
2011-01-25,10872.82421875
2011-01-27,10676.0263671875
2011-01-28,10578.126953125
2011-01-31,10641.7255859375
2011-02-01,10481.078125
2011-02-02,10470.0283203125
2011-02-03,10670.4755859375
2011-02-04,10433.728515625
2011-02-07,10383.9287109375
2011-02-08,10147.6318359375
2011-02-09,10116.533203125
2011-02-10,10073.982421875
2011-02-11,10447.62890625
2011-02-14,10802.423828125
2011-02-15,10959.5732421875
2011-02-16,10960.5732421875
2011-02-17,11134.5703125
2011-02-18,10949.5732421875
2011-02-21,11049.970703125
2011-02-22,10836.673828125
2011-02-23,10646.326171875
2011-02-24,10210.630859375
2011-02-25,10435.728515625
2011-02-28,10435.228515625
2011-03-01,10885.2734375
2011-03-03,10914.373046875
2011-03-04,10963.2734375
2011-03-07,10782.125
2011-03-08,10931.4228515625
2011-03-09,10974.671875
2011-03-10,10850.1240234375
2011-03-11,10740.8251953125
2011-03-14,10893.123046875
2011-03-15,10725.6748046875
2011-03-16,10957.47265625
2011-03-17,10851.82421875
2011-03-18,10715.775390625
2011-03-21,10723.474609375
2011-03-22,10771.1748046875
2011-03-23,10957.97265625
2011-03-24,11070.220703125
2011-03-25,11387.1669921875
2011-03-28,11523.2666015625
2011-03-29,11582.365234375
2011-03-30,11765.0634765625
2011-03-31,11705.314453125
2011-04-01,11590.8154296875
2011-04-04,11804.1630859375
2011-04-05,11798.763671875
2011-04-06,11729.9130859375
2011-04-07,11754.263671875
2011-04-08,11673.1142578125
2011-04-11,11597.6650390625
2011-04-13,11839.3623046875
2011-04-15,11735.513671875
2011-04-18,11539.6162109375
2011-04-19,11586.615234375
2011-04-20,11794.4130859375
2011-04-21,11894.611328125
2011-04-25,11878.8623046875
2011-04-26,11867.5625
2011-04-27,11779.712890625
2011-04-28,11684.6640625
2011-04-29,11483.6162109375
2011-05-02,11243.6689453125
2011-05-03,10898.1728515625
2011-05-04,10913.22265625
2011-05-05,10729.974609375
2011-05-06,11144.9697265625
2011-05-09,11076.37109375
2011-05-10,11009.2724609375
2011-05-11,11058.9208984375
2011-05-12,10887.3232421875
2011-05-13,11020.822265625
2011-05-16,10912.22265625
2011-05-17,10668.7255859375
2011-05-18,10598.9267578125
2011-05-19,10558.2265625
2011-05-20,10663.9755859375
2011-05-23,10368.1298828125
2011-05-24,10425.4287109375
2011-05-25,10355.6796875
2011-05-26,10468.177734375
2011-05-27,10722.525390625
2011-05-30,10781.3251953125
2011-05-31,11020.7216796875
2011-06-01,11033.2724609375
2011-06-02,10839.1240234375
2011-06-03,10781.875
2011-06-06,10854.5244140625
2011-06-07,10873.32421875
2011-06-08,10791.3251953125
2011-06-09,10785.275390625
2011-06-10,10714.125
2011-06-13,10717.375
2011-06-14,10803.82421875
2011-06-15,10626.52734375
2011-06-16,10572.02734375
2011-06-17,10598.126953125
2011-06-20,10484.177734375
2011-06-21,10459.029296875
2011-06-22,10475.078125
2011-06-23,10526.328125
2011-06-24,10854.3740234375
2011-06-27,11032.3720703125
2011-06-28,11053.9208984375
2011-06-29,11153.2197265625
2011-06-30,11244.51953125
2011-07-01,11254.869140625
2011-07-04,11379.66796875
2011-07-05,11405.966796875
2011-07-06,11282.9189453125
2011-07-07,11425.966796875
2011-07-08,11285.01953125
2011-07-11,11135.3701171875
2011-07-12,11022.421875
2011-07-13,11142.1201171875
2011-07-14,11263.6689453125
2011-07-15,11234.4189453125
2011-07-18,11228.71875
2011-07-19,11313.7177734375
2011-07-20,11164.5703125
2011-07-21,11049.6708984375
2011-07-22,11291.8193359375
2011-07-25,11391.6669921875
2011-07-26,11114.4208984375
2011-07-27,11000.0224609375
2011-07-28,10828.3740234375
2011-07-29,10893.5234375
2011-08-01,10938.873046875
2011-08-02,10743.1748046875
2011-08-03,10639.42578125
2011-08-04,10536.927734375
2011-08-05,10354.3798828125
2011-08-08,10232.1806640625
2011-08-09,10196.431640625
2011-08-10,10463.078125
2011-08-11,10338.6796875
2011-08-12,10182.58203125
2011-08-16,10056.283203125
2011-08-17,9953.0849609375
2011-08-18,9601.388671875
2011-08-19,9404.740234375
2011-08-22,9407.240234375
2011-08-23,9488.58984375
2011-08-24,9331.7412109375
2011-08-25,9177.1435546875
2011-08-26,8974.4453125
2011-08-29,9342.341796875
2011-08-30,9533.2900390625
2011-09-02,9581.23828125
2011-09-05,9613.9384765625
2011-09-06,9657.4873046875
2011-09-07,9858.7861328125
2011-09-08,9919.9345703125
2011-09-09,9678.587890625
2011-09-12,9395.140625
2011-09-13,9339.591796875
2011-09-14,9472.33984375
2011-09-15,9660.2373046875
2011-09-16,9720.13671875
2011-09-19,9583.4384765625
2011-09-20,9812.5859375
2011-09-21,9928.884765625
2011-09-22,9520.4892578125
2011-09-23,9375.5908203125
2011-09-26,9384.390625
2011-09-27,9619.8388671875
2011-09-28,9512.0400390625
2011-09-29,9653.2880859375
2011-09-30,9468.189453125
2011-10-03,9185.7939453125
2011-10-04,8913.24609375
2011-10-05,8701.1982421875
2011-10-07,9038.14453125
2011-10-10,9168.7939453125
2011-10-11,9178.5439453125
2011-10-12,9482.189453125
2011-10-13,9591.138671875
2011-10-14,9660.2880859375
2011-10-17,9721.1865234375
2011-10-18,9583.7890625
2011-10-19,9841.2353515625
2011-10-20,9746.287109375
2011-10-21,9695.2373046875
2011-10-24,9647.7373046875
2011-10-25,9511.4892578125
2011-10-28,9916.9345703125
2011-10-31,9989.5341796875
2011-11-01,9822.1357421875
2011-11-02,9780.9365234375
2011-11-03,9782.38671875
2011-11-04,9836.2353515625
2011-11-08,9852.435546875
2011-11-09,9592.5390625
2011-11-11,9292.44140625
2011-11-14,9274.892578125
2011-11-15,9085.5947265625
2011-11-16,9061.4443359375
2011-11-17,8930.796875
2011-11-18,8850.1474609375
2011-11-21,8554.05078125
2011-11-22,8611.6005859375
2011-11-23,8399.2021484375
2011-11-24,8472.4013671875
2011-11-25,8488.5009765625
2011-11-28,8793.0478515625
2011-11-29,8623.7998046875
2011-11-30,8564.0
2011-12-01,8895.1962890625
2011-12-02,9172.6435546875
2011-12-05,9173.6435546875
2011-12-07,9176.1435546875
2011-12-08,8915.5966796875
2011-12-09,8810.9970703125
2011-12-12,8543.30078125
2011-12-13,8571.8505859375
2011-12-14,8532.900390625
2011-12-15,8445.0009765625
2011-12-16,8171.8046875
2011-12-19,7920.65771484375
2011-12-20,7798.458984375
2011-12-21,8189.0546875
2011-12-22,8384.552734375
2011-12-23,8296.353515625
2011-12-26,8374.4521484375
2011-12-27,8275.404296875
2011-12-28,8111.3056640625
2011-12-29,8027.306640625
2011-12-30,7968.55712890625
2012-01-02,7994.95703125
2012-01-03,8340.203125
2012-01-04,8408.302734375
2012-01-05,8454.8017578125
2012-01-06,8488.1513671875
2012-01-09,8481.2509765625
2012-01-10,8734.9482421875
2012-01-11,8839.59765625
2012-01-12,8930.146484375
2012-01-13,8974.9453125
2012-01-16,8940.146484375
2012-01-17,9056.5947265625
2012-01-18,9023.2958984375
2012-01-19,9199.2939453125
2012-01-20,9516.7392578125
2012-01-23,9520.189453125
2012-01-24,9833.8857421875
2012-01-25,9856.4853515625
2012-01-27,9813.5361328125
2012-01-30,9536.98828125
2012-01-31,9919.3349609375
2012-02-01,9948.984375
2012-02-02,9991.93359375
2012-02-03,10133.5322265625
2012-02-06,10269.130859375
2012-02-07,10324.4794921875
2012-02-08,10319.9794921875
2012-02-09,10507.4775390625
2012-02-10,10442.529296875
2012-02-13,10473.4775390625
2012-02-14,10556.52734375
2012-02-15,10930.5732421875
2012-02-16,10921.7734375
2012-02-17,11074.771484375
2012-02-21,11170.2705078125
2012-02-22,10747.025390625
2012-02-23,10713.224609375
2012-02-24,10506.677734375
2012-02-27,10103.8330078125
2012-02-28,10483.8779296875
2012-02-29,10414.0791015625
2012-03-01,10288.78125
2012-03-02,10434.1787109375
2012-03-05,10178.7314453125
2012-03-06,10058.033203125
2012-03-07,10132.7314453125
2012-03-09,10505.5283203125
2012-03-12,10625.52734375
2012-03-13,10686.076171875
2012-03-14,10889.5732421875
2012-03-15,10594.876953125
2012-03-16,10391.228515625
2012-03-19,10188.7314453125
2012-03-20,10281.48046875
2012-03-21,10524.328125
2012-03-22,10173.431640625
2012-03-23,10294.4296875
2012-03-26,10043.3828125
2012-03-27,10148.7314453125
2012-03-28,9960.2841796875
2012-03-29,9927.53515625
2012-03-30,10212.630859375
2012-04-02,10305.2294921875
2012-04-03,10432.478515625
2012-04-04,10339.9794921875
2012-04-09,10131.4814453125
2012-04-10,10195.931640625
2012-04-11,10214.130859375
2012-04-12,10400.5791015625
2012-04-13,10306.1298828125
2012-04-16,10432.5791015625
2012-04-17,10519.427734375
2012-04-18,10512.328125
2012-04-19,10567.77734375
2012-04-20,10456.37890625
2012-04-23,10243.03125
2012-04-24,10215.03125
2012-04-25,10159.7314453125
2012-04-26,10127.8818359375
2012-04-27,10148.58203125
2012-04-30,10276.6806640625
2012-05-02,10306.4794921875
2012-05-03,10126.431640625
2012-05-04,9802.2353515625
2012-05-07,9876.234375
2012-05-08,9588.638671875
2012-05-09,9404.6904296875
2012-05-10,9410.791015625
2012-05-11,9397.990234375
2012-05-14,9257.54296875
2012-05-15,9319.591796875
2012-05-16,9164.1435546875
2012-05-17,9154.09375
2012-05-18,9310.1416015625
2012-05-21,9411.890625
2012-05-22,9268.6923828125
2012-05-23,9209.79296875
2012-05-24,9437.490234375
2012-05-25,9456.189453125
2012-05-28,9698.1875
2012-05-29,9707.986328125
2012-05-30,9533.939453125
2012-05-31,9440.890625
2012-06-01,9267.4921875
2012-06-04,9362.19140625
2012-06-05,9460.0400390625
2012-06-06,9742.6865234375
2012-06-07,9950.78515625
2012-06-08,9998.7333984375
2012-06-11,9969.083984375
2012-06-12,10139.08203125
2012-06-13,10128.0322265625
2012-06-14,9836.8359375
2012-06-15,10064.6826171875
2012-06-18,9749.787109375
2012-06-19,9786.3369140625
2012-06-20,9831.685546875
2012-06-21,10033.5341796875
2012-06-22,10038.2333984375
2012-06-25,9925.634765625
2012-06-26,9969.9833984375
2012-06-27,10017.68359375
2012-06-28,10003.7333984375
2012-06-29,10340.5302734375
2012-07-02,10412.0791015625
2012-07-03,10481.177734375
2012-07-04,10529.328125
2012-07-05,10641.7763671875
2012-07-06,10655.2255859375
2012-07-09,10587.9267578125
2012-07-10,10751.4248046875
2012-07-11,10713.1748046875
2012-07-12,10616.1767578125
2012-07-13,10594.3271484375
2012-07-16,10568.0771484375
2012-07-17,10557.9267578125
2012-07-18,10606.9765625
2012-07-19,10621.9267578125
2012-07-20,10481.4775390625
2012-07-23,10274.48046875
2012-07-24,10298.8798828125
2012-07-25,10267.73046875
2012-07-26,10083.6826171875
2012-07-27,10140.431640625
2012-07-30,10412.029296875
2012-07-31,10383.978515625
2012-08-01,10419.779296875
2012-08-02,10379.478515625
2012-08-03,10315.4794921875
2012-08-06,10462.2783203125
2012-08-07,10591.8271484375
2012-08-08,10529.1279296875
2012-08-09,10445.779296875
2012-08-10,10358.830078125
2012-08-13,10401.1787109375
2012-08-14,10519.0283203125
2012-08-16,10426.62890625
2012-08-17,10417.779296875
2012-08-21,10469.3779296875
2012-08-22,10472.078125
2012-08-23,10457.5791015625
2012-08-24,10332.7294921875
2012-08-27,10150.2822265625
2012-08-28,10059.283203125
2012-08-29,10011.7841796875
2012-08-30,10085.0830078125
2012-08-31,9990.3837890625
2012-09-03,9962.8837890625
2012-09-04,10020.5341796875
2012-09-05,9827.7861328125
2012-09-06,9893.03515625
2012-09-07,10121.8828125
2012-09-10,10069.732421875
2012-09-11,10135.7822265625
2012-09-12,10183.33203125
2012-09-13,10207.681640625
2012-09-14,10642.7763671875
2012-09-17,10981.5224609375
2012-09-18,11043.3720703125
2012-09-20,10920.6728515625
2012-09-21,11358.3681640625
2012-09-24,11423.3671875
2012-09-25,11420.6171875
2012-09-26,11427.1171875
2012-09-27,11419.3173828125
2012-09-28,11456.6669921875
2012-10-01,11420.3173828125
2012-10-03,11414.8173828125
2012-10-04,11635.9150390625
2012-10-05,11511.2666015625
2012-10-08,11362.068359375
2012-10-09,11445.966796875
2012-10-10,11291.369140625
2012-10-11,11431.1669921875
2012-10-12,11388.3173828125
2012-10-15,11441.6669921875
2012-10-16,11347.8681640625
2012-10-17,11358.1181640625
2012-10-18,11586.21484375
2012-10-19,11491.06640625
2012-10-22,11607.265625
2012-10-23,11578.015625
2012-10-25,11614.365234375
2012-10-29,11472.0166015625
2012-10-30,11202.8701171875
2012-10-31,11268.6689453125
2012-11-01,11314.91796875
2012-11-02,11460.3173828125
2012-11-05,11475.0166015625
2012-11-06,11538.916015625
2012-11-07,11665.3642578125
2012-11-08,11613.4150390625
2012-11-09,11475.4658203125
2012-11-12,11583.71484375
2012-11-15,11521.2666015625
2012-11-16,11335.3681640625
2012-11-19,11306.818359375
2012-11-20,11318.16796875
2012-11-21,11465.216796875
2012-11-22,11508.2158203125
2012-11-23,11475.666015625
2012-11-26,11432.3173828125
2012-11-27,11657.2646484375
2012-11-29,11992.66015625
2012-11-30,12158.7587890625
2012-12-03,12103.759765625
2012-12-04,12197.0087890625
2012-12-05,12281.45703125
2012-12-06,12427.4052734375
2012-12-07,12363.556640625
2012-12-10,12381.5068359375
2012-12-11,12344.4560546875
2012-12-12,12301.5576171875
2012-12-13,12269.0078125
2012-12-14,12424.5556640625
2012-12-17,12427.3056640625
2012-12-18,12477.0048828125
2012-12-19,12510.1044921875
2012-12-20,12486.3544921875
2012-12-21,12314.90625
2012-12-24,12317.556640625
2012-12-26,12479.3046875
2012-12-27,12459.5556640625
2012-12-28,12458.005859375
2012-12-31,12474.10546875
2013-01-01,12654.0029296875
2013-01-02,12786.701171875
2013-01-03,12778.001953125
2013-01-04,12787.201171875
2013-01-07,12708.552734375
2013-01-08,12725.3525390625
2013-01-09,12717.8525390625
2013-01-10,12802.1015625
2013-01-11,12617.703125
2013-01-14,12758.6015625
2013-01-15,12855.2509765625
2013-01-16,12638.353515625
2013-01-17,12649.4521484375
2013-01-18,12679.8525390625
2013-01-21,12651.2021484375
2013-01-22,12574.203125
2013-01-23,12635.0537109375
2013-01-24,12561.25390625
2013-01-25,12693.1025390625
2013-01-28,12781.201171875
2013-01-29,12722.65234375
2013-01-30,12767.3515625
2013-01-31,12708.4521484375
2013-02-01,12606.103515625
2013-02-04,12548.2041015625
2013-02-05,12467.60546875
2013-02-06,12417.5556640625
2013-02-07,12349.15625
2013-02-08,12280.0078125
2013-02-11,12332.8564453125
2013-02-12,12405.10546875
2013-02-13,12384.9560546875
2013-02-14,12311.15625
2013-02-15,12336.40625
2013-02-18,12347.056640625
2013-02-19,12413.505859375
2013-02-20,12363.556640625
2013-02-21,12055.3603515625
2013-02-22,12068.8095703125
2013-02-25,12037.16015625
2013-02-26,11844.7119140625
2013-02-27,11930.361328125
2013-02-28,11487.2158203125
2013-03-01,11539.916015625
2013-03-04,11575.46484375
2013-03-05,11791.9130859375
2013-03-06,11876.0625
2013-03-07,11970.111328125
2013-03-08,12197.1083984375
2013-03-11,12165.2587890625
2013-03-12,12054.3603515625
2013-03-13,11777.36328125
2013-03-14,12020.6103515625
2013-03-15,11816.412109375
2013-03-18,11735.36328125
2013-03-19,11507.916015625
2013-03-20,11254.71875
2013-03-21,11238.21875
2013-03-22,11203.919921875
2013-03-25,11125.521484375
2013-03-26,11163.3203125
2013-03-28,11361.7177734375
2013-04-01,11425.4169921875
2013-04-02,11523.2666015625
2013-04-03,11343.9677734375
2013-04-04,11126.12109375
2013-04-05,11098.8212890625
2013-04-08,11012.5224609375
2013-04-09,10929.0234375
2013-04-10,11122.12109375
2013-04-11,11306.3681640625
2013-04-12,11409.966796875
2013-04-15,11526.1162109375
2013-04-16,11871.4619140625
2013-04-17,11980.91015625
2013-04-18,12288.107421875
2013-04-22,12576.0537109375
2013-04-23,12543.2548828125
2013-04-25,12726.7021484375
2013-04-26,12533.0048828125
2013-04-29,12609.00390625
2013-04-30,12561.4033203125
2013-05-02,12709.802734375
2013-05-03,12393.455078125
2013-05-06,12396.255859375
2013-05-07,12631.353515625
2013-05-08,12642.9033203125
2013-05-09,12596.1533203125
2013-05-10,12752.1513671875
2013-05-13,12568.703125
2013-05-14,12583.453125
2013-05-15,13077.748046875
2013-05-16,13239.2958984375
2013-05-17,13316.9453125
2013-05-20,13181.3466796875
2013-05-21,13066.34765625
2013-05-22,13008.0986328125
2013-05-23,12636.353515625
2013-05-24,12769.201171875
2013-05-27,12961.3994140625
2013-05-28,12949.849609375
2013-05-29,12853.05078125
2013-05-30,12805.751953125
2013-05-31,12475.505859375
2013-06-03,12401.955078125
2013-06-04,12274.95703125
2013-06-05,12289.20703125
2013-06-06,12398.255859375
2013-06-07,12231.357421875
2013-06-10,12086.9091796875
2013-06-11,11820.3623046875
2013-06-12,11814.7119140625
2013-06-13,11686.6142578125
2013-06-14,11922.7109375
2013-06-17,11970.9111328125
2013-06-18,11820.8125
2013-06-19,11852.5126953125
2013-06-20,11375.2685546875
2013-06-21,11340.0185546875
2013-06-24,11178.169921875
2013-06-25,11180.919921875
2013-06-26,11066.4208984375
2013-06-27,11235.619140625
2013-06-28,11617.115234375
2013-07-01,11714.7646484375
2013-07-02,11614.115234375
2013-07-03,11357.66796875
2013-07-04,11381.068359375
2013-07-05,11434.1669921875
2013-07-08,11283.1689453125
2013-07-09,11442.3173828125
2013-07-10,11364.318359375
2013-07-11,11655.1640625
2013-07-12,11722.6630859375
2013-07-15,11790.11328125
2013-07-16,11226.01953125
2013-07-17,10971.4716796875
2013-07-18,11187.5703125
2013-07-19,10973.7724609375
2013-07-22,11086.8212890625
2013-07-23,11239.5693359375
2013-07-24,10720.025390625
2013-07-25,10613.876953125
2013-07-26,10465.1279296875
2013-07-29,10330.8798828125
2013-07-30,10209.4306640625
2013-07-31,10015.6337890625
2013-08-01,10142.83203125
2013-08-02,9997.68359375
2013-08-05,10094.783203125
2013-08-06,9702.9873046875
2013-08-07,9757.13671875
2013-08-08,9816.2861328125
2013-08-12,9711.287109375
2013-08-13,9985.5341796875
2013-08-14,10026.2841796875
2013-08-16,9450.740234375
2013-08-19,9144.8935546875
2013-08-20,9218.8427734375
2013-08-21,9264.29296875
2013-08-22,9268.79296875
2013-08-23,9469.9892578125
2013-08-26,9373.4404296875
2013-08-27,8870.396484375
2013-08-28,8760.748046875
2013-08-29,8904.49609375
2013-08-30,9049.0947265625
2013-09-02,9139.3935546875
2013-09-03,8664.099609375
2013-09-04,8845.6474609375
2013-09-05,9682.2880859375
2013-09-06,9961.2841796875
2013-09-10,10188.1318359375
2013-09-11,10368.9794921875
2013-09-12,10158.431640625
2013-09-13,10180.33203125
2013-09-16,10368.2802734375
2013-09-17,10279.48046875
2013-09-18,10447.728515625
2013-09-19,11148.5205078125
2013-09-20,10686.67578125
2013-09-23,10211.5810546875
2013-09-24,10175.7822265625
2013-09-25,10081.5830078125
2013-09-26,10098.1328125
2013-09-27,9899.634765625
2013-09-30,9617.6884765625
2013-10-01,9883.1845703125
2013-10-03,10222.8310546875
2013-10-04,10197.0322265625
2013-10-07,10081.982421875
2013-10-08,10141.33203125
2013-10-09,10334.830078125
2013-10-10,10288.8310546875
2013-10-11,10622.02734375
2013-10-14,10665.1259765625
2013-10-15,10389.12890625
2013-10-17,10336.4296875
2013-10-18,10744.775390625
2013-10-21,10797.423828125
2013-10-22,10808.9736328125
2013-10-23,10880.5244140625
2013-10-24,10902.3232421875
2013-10-25,10896.373046875
2013-10-28,10773.0751953125
2013-10-29,11241.51953125
2013-10-30,11249.21875
2013-10-31,11473.0166015625
2013-11-01,11628.515625
2013-11-05,11498.7666015625
2013-11-06,11292.4189453125
2013-11-07,11054.771484375
2013-11-08,10913.0234375
2013-11-11,10758.3251953125
2013-11-12,10582.9267578125
2013-11-13,10523.2275390625
2013-11-14,10811.07421875
2013-11-18,11142.169921875
2013-11-19,11187.7197265625
2013-11-20,10967.0224609375
2013-11-21,10706.7763671875
2013-11-22,10677.2255859375
2013-11-25,11083.271484375
2013-11-26,10909.22265625
2013-11-27,10899.1728515625
2013-11-28,10906.623046875
2013-11-29,11153.8203125
2013-12-02,11284.21875
2013-12-03,11211.169921875
